Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| sale_mujer| Top| top-tejido-rosado-basico-58851| 36000| 39600| https://www.mattelsa.net/sale/mujer/top-tejido-rosado-basico-58851| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58851-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-ajustada-vino-basico-63074| 18000| 19800| https://www.mattelsa.net/sale/mujer/camiseta-ajustada-vino-basico-63074| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63074-1.jpg|
Mattelsa| sale_mujer| Top| top-manga-larga-off-shoulder-mandarina-lavanderia-62158| 22000| 24200| https://www.mattelsa.net/sale/mujer/top-manga-larga-off-shoulder-mandarina-lavanderia-62158| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62158-1.jpg|
Mattelsa| sale_mujer| Falda| falda-denim-azul-claro-rotos-60873| 46000| 50600| https://www.mattelsa.net/sale/mujer/falda-denim-azul-claro-rotos-60873| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60873-1.jpg|
Mattelsa| sale_mujer| Buzo| buzo-pullover-marfil-tie-dye-59595| 40000| 44000| https://www.mattelsa.net/sale/mujer/buzo-pullover-marfil-tie-dye-59595| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59595-1.jpg|
Mattelsa| sale_mujer| Pantalón| pantalon-amarillo-basico-58886| 52000| 57200| https://www.mattelsa.net/sale/mujer/pantalon-amarillo-basico-58886| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58886-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-gris-basico-55576| 17000| 18700| https://www.mattelsa.net/sale/mujer/top-tiras-gris-basico-55576| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55576-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-rosado-basico-54667| 18000| 19800| https://www.mattelsa.net/sale/mujer/top-tiras-rosado-basico-54667| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/4/54667-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-oversize-verde-ilustracion-54001| 22000| 24200| https://www.mattelsa.net/sale/mujer/camiseta-oversize-verde-ilustracion-54001| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/4/54001-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-marfil-basico-51877| 15000| 16500| https://www.mattelsa.net/sale/mujer/top-tiras-marfil-basico-51877| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/1/51877-1.jpg|
Mattelsa| sale_mujer| Jeans| jeans-mom-tiro-alto-mandarina-rotos-58908| 52000| 57200| https://www.mattelsa.net/sale/mujer/jeans-mom-tiro-alto-mandarina-rotos-58908| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58908-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-con-botones-en-espalda-marfil-miniprint-57482| 22000| 24200| https://www.mattelsa.net/sale/mujer/top-tiras-con-botones-en-espalda-marfil-miniprint-57482| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57482-1.jpg|
