Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| mujer| Top| top-manga-larga-con-abertura-marfil-basico-65920| 48000| 52800| https://www.mattelsa.net/mujer/top-manga-larga-con-abertura-marfil-basico-65920| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65920-1.jpg|
Mattelsa| mujer| Joggers| joggers-azul-icono-65763| 78000| 85800| https://www.mattelsa.net/mujer/joggers-azul-icono-65763| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65763-1.jpg|
Mattelsa| mujer| Top| top-tank-verde-basico-65643| 30000| 33000| https://www.mattelsa.net/mujer/top-tank-verde-basico-65643| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65643-1.jpg|
Mattelsa| mujer| Harems| harems-terracota-ilustracion-65487| 78000| 85800| https://www.mattelsa.net/mujer/harems-terracota-ilustracion-65487| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65487-1.jpg|
Mattelsa| mujer| Top| top-tank-rosado-basico-65469| 28000| 30800| https://www.mattelsa.net/mujer/top-tank-rosado-basico-65469| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65469-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-verde-brillo-65441| 68000| 74800| https://www.mattelsa.net/mujer/vestido-corto-verde-brillo-65441| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65441-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-rosado-basico-65439| 66000| 72600| https://www.mattelsa.net/mujer/vestido-corto-rosado-basico-65439| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65439-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-azul-basico-65420| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-azul-basico-65420| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65420-1.jpg|
Mattelsa| mujer| Jeans| jeans-wide-leg-tiro-alto-azul-claro-rotos-64461| 98000| 107800| https://www.mattelsa.net/mujer/jeans-wide-leg-tiro-alto-azul-claro-rotos-64461| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64461-1.jpg|
Mattelsa| mujer| Buzo| buzo-pullover-perchado-verde-ilustracion-64172| 76000| 83600| https://www.mattelsa.net/mujer/buzo-pullover-perchado-verde-ilustracion-64172| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64172-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-rosado-basico-63549| 28000| 30800| https://www.mattelsa.net/mujer/camiseta-crop-rosado-basico-63549| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63549-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-blanco-basico-62491| 26000| 28600| https://www.mattelsa.net/mujer/camiseta-blanco-basico-62491| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62491-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-marfil-ilustracion-56066| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-marfil-ilustracion-56066| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/6/56066-1.jpg|
Mattelsa| mujer| Jeans| jeans-culotte-tiro-alto-azul-lavanderia-64997| 94000| 103400| https://www.mattelsa.net/mujer/jeans-culotte-tiro-alto-azul-lavanderia-64997| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64997-1.jpg|
Mattelsa| mujer| Shorts| shorts-en-corduroy-gris-basico-63830| 72000| 79200| https://www.mattelsa.net/mujer/shorts-en-corduroy-gris-basico-63830| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63830-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-larga-con-bolero-marfil-flores-61512| 56000| 61600| https://www.mattelsa.net/mujer/camisa-manga-larga-con-bolero-marfil-flores-61512| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61512-1.jpg|
Mattelsa| mujer| Top| top-en-plano-amarillo-flores-65470| 46000| 50600| https://www.mattelsa.net/mujer/top-en-plano-amarillo-flores-65470| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65470-1.jpg|
Mattelsa| mujer| Jeans| jeans-flare-tiro-alto-azul-claro-apliques-65001| 94000| 103400| https://www.mattelsa.net/mujer/jeans-flare-tiro-alto-azul-claro-apliques-65001| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65001-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-rotos-64470| 76000| 83600| https://www.mattelsa.net/mujer/shorts-denim-azul-rotos-64470| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64470-1.jpg|
Mattelsa| mujer| Joggers| joggers-cargo-verde-basico-64187| 78000| 85800| https://www.mattelsa.net/mujer/joggers-cargo-verde-basico-64187| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64187-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-off-shoulder-verde-basico-62518| 40000| 44000| https://www.mattelsa.net/mujer/top-manga-larga-off-shoulder-verde-basico-62518| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62518-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-ajustada-blanco-miniprint-62508| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-ajustada-blanco-miniprint-62508| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62508-1.jpg|
Mattelsa| mujer| Top| top-tiras-rosado-basico-66357| 32000| 35200| https://www.mattelsa.net/mujer/top-tiras-rosado-basico-66357| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66357-1.jpg|
Mattelsa| mujer| Body| body-azul-basico-65892| 44000| 48400| https://www.mattelsa.net/mujer/body-azul-basico-65892| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65892-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-ajustada-con-top-interno-dorado-brillo-64142| 40000| 44000| https://www.mattelsa.net/mujer/camiseta-ajustada-con-top-interno-dorado-brillo-64142| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64142-1.jpg|
Mattelsa| mujer| Shorts| shorts-unisex-verde-texto-64756| 50000| 55000| https://www.mattelsa.net/mujer/shorts-unisex-verde-texto-64756| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64756-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-naranja-basico-64660| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-naranja-basico-64660| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64660-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-azul-basico-64659| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-crop-azul-basico-64659| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64659-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-unisex-verde-ilustracion-64652| 42000| 46200| https://www.mattelsa.net/mujer/camiseta-unisex-verde-ilustracion-64652| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64652-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-amarillo-texto-64651| 38000| 41800| https://www.mattelsa.net/mujer/camiseta-amarillo-texto-64651| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64651-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-rompevientos-rosado-basico-64178| 112000| 123200| https://www.mattelsa.net/mujer/chaqueta-rompevientos-rosado-basico-64178| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64178-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-azul-texto-62502| 32000| 35200| https://www.mattelsa.net/mujer/camiseta-azul-texto-62502| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62502-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-con-amarre-beige-texto-56070| 32000| 35200| https://www.mattelsa.net/mujer/camiseta-con-amarre-beige-texto-56070| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/6/56070-1.jpg|
Mattelsa| mujer| Pantalón| pantalon-cargo-verde-basico-63846| 100000| 110000| https://www.mattelsa.net/mujer/pantalon-cargo-verde-basico-63846| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63846-1.jpg|
Mattelsa| mujer| Vestido| vestido-de-bano-bottom-cafe-miniprint-65347| 38000| 41800| https://www.mattelsa.net/mujer/vestido-de-bano-bottom-cafe-miniprint-65347| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65347-1.jpg|
Mattelsa| mujer| Bikini| bikini-bottom-65345| 38000| 41800| https://www.mattelsa.net/mujer/bikini-bottom-65345| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65345-1.jpg|
Mattelsa| mujer| Vestido| vestido-de-bano-top-cafe-miniprint-65341| 38000| 41800| https://www.mattelsa.net/mujer/vestido-de-bano-top-cafe-miniprint-65341| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65341-1.jpg|
Mattelsa| mujer| Vestido| vestido-de-bano-top-rosado-basico-65339| 38000| 41800| https://www.mattelsa.net/mujer/vestido-de-bano-top-rosado-basico-65339| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65339-1.jpg|
Mattelsa| mujer| Top| top-tiras-con-amarre-negro-cuadros-64679| 42000| 46200| https://www.mattelsa.net/mujer/top-tiras-con-amarre-negro-cuadros-64679| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64679-1.jpg|
Mattelsa| mujer| Falda| falda-larga-marfil-flores-64184| 70000| 77000| https://www.mattelsa.net/mujer/falda-larga-marfil-flores-64184| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64184-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-corta-con-amarre-marfil-rayas-63593| 56000| 61600| https://www.mattelsa.net/mujer/camisa-manga-corta-con-amarre-marfil-rayas-63593| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63593-1.jpg|
Mattelsa| mujer| Falda| falda-denim-azul-claro-cortes-62201| 78000| 85800| https://www.mattelsa.net/mujer/falda-denim-azul-claro-cortes-62201| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62201-1.jpg|
Mattelsa| mujer| Top| top-tank-negro-blanco-y-rosado-basico-51875| 48000| 52800| https://www.mattelsa.net/mujer/top-tank-negro-blanco-y-rosado-basico-51875| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/1/51875-1.jpg|
